"row_id","CERF.A1","CERF.C2","Ratios.ratio_pronouns","Ratios.ratio_coconjunctions","TTR.ttr","author"
222,0.825102880658436,0,0.196911196911197,0.0810810810810811,0.48659793814433,"cohere"
227,0.595846645367412,0,0.0909090909090909,0.132867132867133,0.536115569823435,"davinci"
228,0.672727272727273,0,0.212765957446809,0.0531914893617021,0.670731707317073,"human"
231,0.82015503875969,0,0.289968652037618,0.0877742946708464,0.410373760488177,"human"
233,0.631578947368421,0.00657894736842105,0.145922746781116,0.0901287553648069,0.569230769230769,"davinci"
234,0.487179487179487,0,0.0738916256157636,0.0788177339901478,0.581196581196581,"davinci"
237,0.672222222222222,0,0.0253807106598985,0.116751269035533,0.558988764044944,"davinci"
238,0.575949367088608,0,0.138888888888889,0.138888888888889,0.635220125786163,"human"
239,0.63265306122449,0.00340136054421768,0.0467836257309941,0.087719298245614,0.583916083916084,"GPT"
243,0.859778597785978,0,0.213235294117647,0.110294117647059,0.544117647058823,"cohere"
244,0.790816326530612,0,0.25,0.0104166666666667,0.505102040816326,"cohere"
245,0.454545454545455,0,0.0757575757575758,0.0454545454545454,0.841269841269841,"bloomz"
246,0.552238805970149,0,0.0277777777777778,0.0138888888888889,0.757575757575758,"davinci"
251,0.835106382978723,0,0.0568181818181818,0.0795454545454545,0.473404255319149,"cohere"
253,0.675295857988166,0.000739644970414201,0.180582524271845,0.118446601941748,0.454819277108434,"human"
254,0.420168067226891,0,0.119402985074627,0.0746268656716418,0.684873949579832,"human"
255,0.736328125,0.001953125,0.090566037735849,0.0792452830188679,0.531372549019608,"dolly"
258,0.631849315068493,0.00171232876712328,0.150442477876106,0.0920353982300885,0.515073212747631,"human"
259,0.776081424936387,0,0.0797872340425532,0.101063829787234,0.515706806282722,"davinci"
260,0.606936416184971,0,0.152380952380952,0.00952380952380952,0.894736842105263,"bloomz"
264,0.726256983240223,0,0.0625,0.0416666666666667,0.523809523809524,"cohere"
266,0.518367346938776,0.00408163265306122,0.0909090909090909,0.0454545454545454,0.684210526315789,"dolly"
272,0.70414201183432,0,0.221719457013575,0.0180995475113122,0.420118343195266,"dolly"
277,0.706051873198847,0,0.139240506329114,0.126582278481013,0.569364161849711,"davinci"
282,0.861356932153392,0,0.0520231213872832,0.046242774566474,0.513274336283186,"dolly"
285,0.730232558139535,0.027906976744186,0.173469387755102,0.0816326530612245,0.586854460093897,"cohere"
287,0.478260869565217,0.00483091787439613,0.154545454545455,0.0272727272727273,0.91747572815534,"bloomz"
289,0.778260869565217,0,0.152263374485597,0.0699588477366255,0.489130434782609,"GPT"
296,0.690954773869347,0.00753768844221105,0.23696682464455,0.042654028436019,0.584382871536524,"human"
298,0.585365853658537,0,0.0614035087719298,0.175438596491228,0.575971731448763,"cohere"
300,0.716845878136201,0,0.0615384615384615,0.169230769230769,0.462093862815884,"cohere"
301,0.655339805825243,0,0.0789473684210526,0.0614035087719298,0.703883495145631,"bloomz"
309,0.623076923076923,0.0115384615384615,0.069620253164557,0.069620253164557,0.581395348837209,"GPT"
310,0.464968152866242,0,0.0754716981132075,0.0754716981132075,0.898089171974522,"bloomz"
313,0.771084337349398,0,0.0761904761904762,0.0666666666666667,0.595141700404858,"GPT"
314,0.632286995515695,0,0.0677966101694915,0.110169491525424,0.638392857142857,"cohere"
315,0.580736543909348,0,0.159090909090909,0.102272727272727,0.616045845272206,"davinci"
317,0.666666666666667,0,0.1875,0.0625,0.972222222222222,"bloomz"
318,0.706382978723404,0,0.265957446808511,0.0957446808510638,0.570212765957447,"dolly"
321,0.723684210526316,0.00657894736842105,0.136138613861386,0.0816831683168317,0.532981530343008,"human"
326,0.847389558232932,0,0.126126126126126,0.018018018018018,0.345679012345679,"cohere"
327,0.601156069364162,0.0115606936416185,0.0462962962962963,0.037037037037037,0.712418300653595,"human"
329,0.565934065934066,0,0.087719298245614,0.0175438596491228,0.831460674157303,"bloomz"
334,0.84819734345351,0.00189753320683111,0.141176470588235,0.0823529411764706,0.48952380952381,"dolly"
341,0.511627906976744,0.00775193798449612,0.0684931506849315,0.0410958904109589,0.853658536585366,"bloomz"
346,0.849624060150376,0.0037593984962406,0.0390625,0.140625,0.550943396226415,"GPT"
347,0.613333333333333,0,0.111111111111111,0.0444444444444444,0.818791946308725,"bloomz"
348,0.761904761904762,0.0142857142857143,0.100917431192661,0.0458715596330275,0.580487804878049,"GPT"
351,0.771488469601677,0,0.174089068825911,0.0931174089068826,0.559322033898305,"davinci"
357,0.855623100303951,0,0.0761904761904762,0.0984126984126984,0.435975609756098,"davinci"
363,0.786407766990291,0,0.0814814814814815,0.111111111111111,0.583061889250814,"GPT"
365,0.692307692307692,0,0.105769230769231,0.0865384615384615,0.602150537634409,"GPT"
366,0.763157894736842,0,0.268156424581006,0.0446927374301676,0.482456140350877,"dolly"
368,0.52,0.00444444444444444,0.0852713178294574,0.0465116279069767,0.622222222222222,"GPT"
371,0.63752276867031,0.00182149362477231,0.0865603644646925,0.0888382687927107,0.455963302752294,"human"
375,0.586206896551724,0.00689655172413793,0.137931034482759,0.0114942528735632,0.921428571428571,"bloomz"
377,0.828267477203647,0,0.182170542635659,0.0775193798449612,0.262345679012346,"dolly"
382,0.620786516853933,0,0.107692307692308,0.041025641025641,0.507122507122507,"GPT"
383,0.61965811965812,0.00854700854700854,0.0932203389830508,0.076271186440678,0.585470085470085,"GPT"
385,0.644736842105263,0.0043859649122807,0.147540983606557,0.172131147540984,0.5,"dolly"
390,0.60093896713615,0,0.126984126984127,0.0793650793650794,0.611650485436893,"GPT"
391,0.683098591549296,0.0140845070422535,0.114754098360656,0.114754098360656,0.685714285714286,"dolly"
394,0.602272727272727,0.00568181818181818,0.144927536231884,0.152173913043478,0.583850931677019,"davinci"
395,0.765342960288809,0,0.206349206349206,0.166666666666667,0.55956678700361,"GPT"
396,0.817880794701987,0.00496688741721854,0.151898734177215,0.142405063291139,0.478405315614618,"davinci"
397,0.77803738317757,0,0.121212121212121,0.111111111111111,0.485714285714286,"cohere"
398,0.781395348837209,0,0.2,0.0608695652173913,0.502369668246445,"cohere"
402,0.75462962962963,0.0324074074074074,0.111111111111111,0.141414141414141,0.589861751152074,"cohere"
404,0.434782608695652,0,0,0,0.91304347826087,"bloomz"
412,0.618834080717489,0,0.0743801652892562,0.129476584022039,0.447963800904977,"GPT"
415,0.53469387755102,0,0.0427350427350427,0.0512820512820513,0.62719298245614,"human"
416,0.581699346405229,0.0065359477124183,0.117647058823529,0.0705882352941176,0.824324324324324,"bloomz"
417,0.733606557377049,0,0.119402985074627,0.164179104477612,0.460580912863071,"cohere"
418,0.650406504065041,0,0.0592105263157895,0.0855263157894737,0.453804347826087,"human"
419,0.766071428571429,0,0.247933884297521,0.132231404958678,0.542649727767695,"human"
421,0.566137566137566,0,0.142857142857143,0.157894736842105,0.521164021164021,"dolly"
423,0.372413793103448,0,0.121212121212121,0.0303030303030303,0.8,"bloomz"
424,0.6,0,0.0675675675675676,0.0810810810810811,0.596,"dolly"
432,0.576612903225806,0,0.148809523809524,0.0297619047619048,0.90650406504065,"bloomz"
433,0.76890756302521,0,0.25,0.1,0.491596638655462,"davinci"
435,1.02209944751381,0.00552486187845303,0.138297872340426,0.0106382978723404,0.505555555555556,"cohere"
436,0.369565217391304,0,0.0731707317073171,0.0975609756097561,0.924812030075188,"bloomz"
438,0.816470588235294,0.00705882352941176,0.279816513761468,0.0596330275229358,0.509389671361502,"human"
447,0.374301675977654,0,0.0338983050847458,0.0423728813559322,0.742331288343558,"dolly"
448,0.858760826115923,0.00199866755496335,0.285118219749652,0.0931849791376912,0.434840425531915,"human"
459,0.7117903930131,0,0.0198019801980198,0.0693069306930693,0.536697247706422,"cohere"
460,0.712918660287081,0.00478468899521531,0.0593220338983051,0.0677966101694915,0.54679802955665,"GPT"
461,0.654255319148936,0,0.0666666666666667,0.0571428571428571,0.655913978494624,"cohere"
467,0.607003891050584,0.00389105058365758,0.106870229007634,0.0381679389312977,0.563492063492063,"GPT"
474,0.580275229357798,0.0229357798165138,0.0376569037656904,0.0334728033472803,0.448687350835322,"dolly"
477,0.666666666666667,0,0.232142857142857,0.0267857142857143,0.568075117370892,"dolly"
481,0.72318339100346,0,0.0434782608695652,0.115942028985507,0.621993127147766,"davinci"
484,0.662162162162162,0,0.242857142857143,0.0523809523809524,0.505643340857788,"human"
487,0.768518518518518,0,0.1,0.0833333333333333,0.660550458715596,"cohere"
488,0.565400843881857,0.00421940928270042,0.0902255639097744,0.0827067669172932,0.577586206896552,"GPT"
489,0.603351955307263,0,0.25,0.02,0.882022471910112,"bloomz"
491,0.83419689119171,0.00259067357512953,0.225433526011561,0.104046242774566,0.503875968992248,"davinci"
492,0.731884057971015,0,0.0476190476190476,0.0317460317460317,0.438405797101449,"dolly"
493,0.794270833333333,0,0.121739130434783,0.147826086956522,0.558201058201058,"dolly"
496,0.623015873015873,0.0198412698412698,0.0215827338129496,0.0575539568345324,0.556451612903226,"dolly"
503,0.573099415204678,0.00584795321637426,0.0736842105263158,0.0421052631578947,0.775757575757576,"bloomz"
506,0.660839160839161,0,0.0280373831775701,0.11214953271028,0.517605633802817,"GPT"
507,0.802083333333333,0.03125,0.131313131313131,0.0707070707070707,0.531578947368421,"cohere"
512,0.591133004926108,0,0.075,0.075,0.584158415841584,"GPT"
513,0.776470588235294,0.00588235294117647,0.102272727272727,0.0227272727272727,0.552941176470588,"cohere"
517,0.668508287292818,0,0.0540540540540541,0.0720720720720721,0.536312849162011,"davinci"
520,0.70952380952381,0,0.12280701754386,0.0789473684210526,0.593137254901961,"GPT"
521,0.822916666666667,0.015625,0.10989010989011,0.043956043956044,0.609625668449198,"cohere"
522,0.693379790940767,0,0.0620689655172414,0.0827586206896552,0.501742160278746,"cohere"
527,0.785185185185185,0.0111111111111111,0.079136690647482,0.136690647482014,0.516605166051661,"cohere"
533,0.651041666666667,0,0.162393162393162,0.0598290598290598,0.604166666666667,"human"
537,0.752895752895753,0,0.0583333333333333,0.15,0.607003891050584,"GPT"
538,0.422018348623853,0,0.15625,0.0625,0.839622641509434,"bloomz"
541,0.666666666666667,0,0.0631578947368421,0.0421052631578947,0.655367231638418,"human"
542,0.886178861788618,0.0487804878048781,0.0942028985507246,0.0434782608695652,0.479674796747967,"cohere"
545,0.558558558558559,0,0.0980392156862745,0.0588235294117647,0.926605504587156,"bloomz"
546,0.628571428571429,0,0.100671140939597,0.0201342281879195,0.808695652173913,"bloomz"
548,0.714705882352941,0.00588235294117647,0.147826086956522,0.147826086956522,0.538011695906433,"davinci"
551,0.965023847376789,0.00158982511923688,0.472727272727273,0.08,0.463565891472868,"human"
552,0.659574468085106,0.0159574468085106,0.078125,0.119791666666667,0.517520215633423,"davinci"
553,0.943977591036414,0,0.089041095890411,0.123287671232877,0.494413407821229,"cohere"
556,0.588785046728972,0,0.217948717948718,0.102564102564103,0.618357487922705,"cohere"
557,0.480519480519481,0,0.107142857142857,0.0357142857142857,0.866666666666667,"bloomz"
561,0.901162790697674,0.0116279069767442,0.158536585365854,0.134146341463415,0.575581395348837,"dolly"
563,0.645985401459854,0,0.186567164179104,0.0970149253731343,0.503703703703704,"cohere"
566,0.652459016393443,0,0.171189979123173,0.0292275574112735,0.394939493949395,"GPT"
569,0.615,0,0.0689655172413793,0.0517241379310345,0.64,"dolly"
570,0.625,0,0.0875912408759124,0.138686131386861,0.556862745098039,"GPT"
574,0.846960167714885,0.0010482180293501,0.1289592760181,0.0542986425339367,0.380400421496312,"GPT"
575,0.70739817123857,0.00166251039068994,0.102783725910064,0.11134903640257,0.482758620689655,"human"
582,0.659493670886076,0,0.0905432595573441,0.0885311871227364,0.16497461928934,"dolly"
591,0.717842323651452,0,0.196850393700787,0.0236220472440945,0.651452282157676,"human"
593,0.795660036166365,0.0027124773960217,0.206868356500409,0.0907604251839738,0.417602155365963,"human"
594,0.570093457943925,0,0.118811881188119,0.0198019801980198,0.525821596244131,"cohere"
596,0.546840958605665,0.00217864923747276,0.0925266903914591,0.096085409252669,0.594713656387665,"GPT"
597,0.896,0,0.0526315789473684,0.112781954887218,0.197333333333333,"dolly"
600,0.575757575757576,0,0.162790697674419,0.0697674418604651,0.907216494845361,"bloomz"
601,0.727987421383648,0.00471698113207547,0.198924731182796,0.0564516129032258,0.164817749603803,"dolly"
603,0.745714285714286,0,0.109677419354839,0.116129032258065,0.52,"davinci"
608,0.75103734439834,0,0.1875,0.171875,0.563025210084034,"cohere"
610,0.655882352941176,0,0.089041095890411,0.0342465753424658,0.444099378881988,"cohere"
612,0.6,0.00344827586206896,0.0522388059701493,0.0149253731343283,0.555555555555556,"human"
614,0.691954022988506,0,0.103030303030303,0.0666666666666667,0.459396751740139,"davinci"
617,0.651785714285714,0.0133928571428571,0.074468085106383,0.0638297872340425,0.556053811659193,"dolly"
620,0.58974358974359,0,0.0780141843971631,0.0709219858156028,0.560102301790281,"human"
623,0.780205655526992,0,0.116009280742459,0.0904872389791183,0.515883100381194,"human"
625,0.543674698795181,0.00150602409638554,0.0412371134020618,0.0962199312714777,0.572327044025157,"human"
627,0.691666666666667,0.00833333333333333,0.150793650793651,0.0238095238095238,0.534188034188034,"GPT"
628,0.732365145228216,0,0.258426966292135,0.101123595505618,0.582120582120582,"cohere"
631,0.491428571428571,0,0.0652173913043478,0.0217391304347826,0.820809248554913,"bloomz"
632,0.550387596899225,0,0.0649350649350649,0.0649350649350649,0.804878048780488,"davinci"
633,0.756797583081571,0,0.00668896321070234,0.100334448160535,0.14018691588785,"dolly"
634,0.803921568627451,0,0.165217391304348,0.11304347826087,0.627450980392157,"GPT"
637,0.480769230769231,0,0.153846153846154,0.0512820512820513,0.892156862745098,"bloomz"
640,0.478571428571429,0,0.104761904761905,0.104761904761905,0.141071428571429,"dolly"
641,0.890862944162436,0,0.113207547169811,0.0880503144654088,0.334183673469388,"cohere"
643,0.838541666666667,0.0104166666666667,0.100917431192661,0.055045871559633,0.521276595744681,"cohere"
648,0.798586572438163,0.00353356890459363,0.181818181818182,0.0808080808080808,0.528368794326241,"davinci"
650,0.598326359832636,0.00836820083682008,0.136,0.088,0.654008438818565,"GPT"
651,0.898412698412698,0,0.253246753246753,0.0779220779220779,0.449367088607595,"davinci"
655,0.742937853107345,0.00141242937853107,0.279279279279279,0.0990990990990991,0.345120226308345,"GPT"
657,0.668435013262599,0.0013262599469496,0.0656934306569343,0.0802919708029197,0.553191489361702,"human"
660,1.00888888888889,0,0.158333333333333,0.108333333333333,0.620087336244541,"dolly"
661,0.724035608308605,0,0.0849673202614379,0.163398692810458,0.492581602373887,"cohere"
662,0.649350649350649,0,0.110429447852761,0.0613496932515337,0.63013698630137,"human"
664,0.696120689655172,0.00646551724137931,0.0858369098712446,0.0643776824034335,0.461176470588235,"dolly"
665,0.757303370786517,0,0.139737991266376,0.091703056768559,0.48314606741573,"cohere"
668,0.642105263157895,0,0.13768115942029,0.130434782608696,0.617021276595745,"GPT"
669,0.734459459459459,0,0.12484237074401,0.0630517023959647,0.374499332443258,"human"
671,0.757575757575758,0,0.142857142857143,0.0549450549450549,0.639810426540284,"human"
674,0.694980694980695,0,0.0839160839160839,0.104895104895105,0.606299212598425,"GPT"
675,0.789115646258503,0.00340136054421768,0.151079136690647,0.0863309352517986,0.599315068493151,"davinci"
680,0.764,0,0.195121951219512,0.0853658536585366,0.548,"dolly"
681,0.634285714285714,0,0.1125,0.05,0.786127167630058,"bloomz"
684,0.663115845539281,0.00532623169107856,0.227848101265823,0.113924050632911,0.535475234270415,"human"
685,0.676000982559568,0.00343895848685826,0.0791788856304985,0.0897360703812317,0.298385093167702,"human"
686,0.708609271523179,0,0.0520231213872832,0.104046242774566,0.516556291390728,"cohere"
688,0.697959183673469,0,0.049645390070922,0.0638297872340425,0.540650406504065,"dolly"
689,0.520958083832335,0,0.0517241379310345,0.0517241379310345,0.592857142857143,"davinci"
700,0.517857142857143,0,0,0.0731707317073171,0.664473684210526,"davinci"
703,0.696326530612245,0.00244897959183673,0.172256097560976,0.0792682926829268,0.420098846787479,"human"
716,0.740112994350282,0,0.160493827160494,0.0987654320987654,0.676136363636364,"dolly"
723,0.851351351351351,0,0.229787234042553,0.0553191489361702,0.566292134831461,"davinci"
729,0.598326359832636,0.00418410041841004,0.108695652173913,0.101449275362319,0.592436974789916,"GPT"
730,0.76158940397351,0,0.113924050632911,0.0759493670886076,0.574257425742574,"davinci"
731,0.721973094170404,0,0.261363636363636,0.113636363636364,0.322869955156951,"dolly"
733,0.687817258883249,0,0.133333333333333,0.080952380952381,0.521739130434783,"GPT"
734,0.658385093167702,0,0.150602409638554,0.0783132530120482,0.565625,"davinci"
736,0.696629213483146,0,0.260416666666667,0.03125,0.916201117318436,"bloomz"
739,0.689189189189189,0,0.1328125,0.09375,0.506787330316742,"GPT"
741,1.01379310344828,0,0.111111111111111,0.0138888888888889,0.4375,"cohere"
742,0.476635514018692,0,0.181818181818182,0.0247933884297521,0.897674418604651,"bloomz"
746,0.741735537190083,0.0185950413223141,0.170124481327801,0.0705394190871369,0.452282157676349,"davinci"
748,0.411483253588517,0,0.0185185185185185,0.166666666666667,0.532338308457711,"human"
750,0.779661016949153,0.00423728813559322,0.16260162601626,0.0975609756097561,0.639830508474576,"human"
753,0.905608755129959,0.0027359781121751,0.254545454545455,0.127272727272727,0.400273224043716,"davinci"
760,0.67741935483871,0,0.0459770114942529,0.120689655172414,0.544378698224852,"davinci"
761,0.762790697674419,0,0.0571428571428571,0.1,0.553488372093023,"dolly"
764,0.549668874172185,0.0132450331125828,0.114942528735632,0.0114942528735632,0.736486486486487,"bloomz"
765,0.926923076923077,0.00192307692307692,0.0788381742738589,0.0497925311203319,0.388030888030888,"dolly"
766,0.541076487252125,0,0.0461538461538461,0.1,0.627167630057804,"human"
770,0.75,0,0.0472972972972973,0.0945945945945946,0.562043795620438,"human"
771,0.647342995169082,0,0.056910569105691,0.105691056910569,0.559405940594059,"GPT"
773,0.798036465638149,0,0.207650273224044,0.120218579234973,0.453257790368272,"GPT"
776,0.711111111111111,0,0.0454545454545454,0.136363636363636,0.902439024390244,"bloomz"
777,0.761111111111111,0,0.433333333333333,0.166666666666667,0.655555555555556,"GPT"
779,0.662337662337662,0,0.0909090909090909,0.0909090909090909,0.948051948051948,"bloomz"
782,0.844606946983547,0.00274223034734917,0.162790697674419,0.0590339892665474,0.342804766269478,"davinci"
789,0.581920903954802,0,0.333333333333333,0.12,0.861878453038674,"bloomz"
790,0.686868686868687,0,0.099009900990099,0.0495049504950495,0.394871794871795,"dolly"
793,0.749588138385502,0,0.170212765957447,0.100303951367781,0.537067545304778,"davinci"
803,0.65625,0.003125,0.126984126984127,0.0952380952380952,0.605769230769231,"davinci"
806,0.651933701657459,0,0.146788990825688,0.0275229357798165,0.801104972375691,"bloomz"
809,0.718266253869969,0,0.273885350318471,0.0828025477707006,0.425925925925926,"cohere"
811,0.596774193548387,0,0.0887573964497041,0.029585798816568,0.601286173633441,"human"
815,0.625,0,0.2,0.1,0.96875,"bloomz"
820,0.777084957131723,0.00155884645362431,0.17485549132948,0.069364161849711,0.336734693877551,"GPT"
824,1.0464135021097,0,0.151079136690647,0.151079136690647,0.438818565400844,"dolly"
825,0.619318181818182,0,0.169811320754717,0.0188679245283019,0.846590909090909,"bloomz"
831,0.656957928802589,0.00323624595469255,0.0647058823529412,0.0882352941176471,0.597402597402597,"davinci"
834,0.812080536912752,0.00223713646532438,0.113122171945701,0.0723981900452489,0.601351351351351,"davinci"
839,0.944444444444444,0,0.3,0.0444444444444444,0.36046511627907,"cohere"
840,0.710526315789474,0.0043859649122807,0.0683760683760684,0.0341880341880342,0.55607476635514,"cohere"
844,0.596938775510204,0,0.277777777777778,0.0462962962962963,0.868686868686869,"bloomz"
848,0.675438596491228,0,0.15702479338843,0.0330578512396694,0.5,"GPT"
850,0.601466992665037,0,0.159722222222222,0.104166666666667,0.542997542997543,"human"
853,0.76605504587156,0,0.2,0.0636363636363636,0.516587677725118,"GPT"
854,0.602739726027397,0,0.0357142857142857,0.0714285714285714,0.835616438356164,"bloomz"
858,0.550913838120104,0,0.05625,0.0625,0.5249343832021,"dolly"
861,0.626086956521739,0,0.0974729241877256,0.0577617328519856,0.460526315789474,"dolly"
862,0.666666666666667,0,0.237623762376238,0.0297029702970297,0.690058479532164,"bloomz"
864,0.565217391304348,0.00189035916824196,0.0821428571428571,0.0714285714285714,0.619771863117871,"human"
865,0.612244897959184,0,0.032258064516129,0.021505376344086,0.654929577464789,"human"
869,0.817843866171004,0,0.0384615384615385,0.153846153846154,0.612781954887218,"GPT"
873,0.671009771986971,0,0.0822784810126582,0.107594936708861,0.556291390728477,"GPT"
