"row_id","CERF.A1","CERF.C2","Ratios.ratio_pronouns","Ratios.ratio_coconjunctions","TTR.ttr","author"
256,0.757449757449757,0.00138600138600138,0.244186046511628,0.0747508305647841,0.332655826558266,"human"
274,0.581081081081081,0,0.0114942528735632,0.0574712643678161,0.655172413793103,"davinci"
281,0.767857142857143,0,0.2,0.0736842105263158,0.425257731958763,"dolly"
319,0.651162790697674,0,0.151515151515152,0.0101010101010101,0.899408284023669,"bloomz"
333,0.797385620915033,0,0.0483870967741935,0.0645161290322581,0.631578947368421,"cohere"
335,0.711409395973154,0.00671140939597315,0.0645161290322581,0.0967741935483871,0.587837837837838,"davinci"
336,0.784574468085106,0.00531914893617021,0.188253012048193,0.082078313253012,0.319970026227051,"human"
342,0.543933054393305,0.0125523012552301,0.0927152317880795,0.0794701986754967,0.601731601731602,"GPT"
352,0.790993071593533,0.00173210161662817,0.09,0.09,0.496214327315084,"human"
356,0.648902821316614,0,0.118343195266272,0.142011834319527,0.581761006289308,"GPT"
387,0.645390070921986,0.00236406619385342,0.0805084745762712,0.0169491525423729,0.576190476190476,"human"
399,0.691119691119691,0,0.09375,0.0546875,0.529182879377432,"GPT"
401,0.820083682008368,0.00418410041841004,0.31404958677686,0.0661157024793388,0.516806722689076,"dolly"
446,0.613636363636364,0,0.0625,0.0625,0.930232558139535,"bloomz"
451,0.740740740740741,0.0211640211640212,0.117021276595745,0.0638297872340425,0.56020942408377,"cohere"
453,0.83943661971831,0.0056338028169014,0.110236220472441,0.094488188976378,0.526760563380282,"davinci"
473,0.647058823529412,0,0.0982142857142857,0.0535714285714286,0.629032258064516,"GPT"
480,0.805555555555556,0,0.245098039215686,0.0686274509803922,0.444444444444444,"davinci"
485,0.645030425963489,0,0.183333333333333,0.133333333333333,0.541922290388548,"dolly"
516,0.68270332187858,0,0.206971677559913,0.0871459694989107,0.475524475524476,"GPT"
547,0.601123595505618,0,0.146666666666667,0.08,0.563218390804598,"dolly"
562,0.519174041297935,0,0.068421052631579,0.0421052631578947,0.640378548895899,"dolly"
564,0.816367265469062,0,0.240157480314961,0.0905511811023622,0.449101796407186,"davinci"
579,0.742710120068611,0,0.146616541353383,0.093984962406015,0.43127147766323,"GPT"
583,0.71864406779661,0.00677966101694915,0.177631578947368,0.0328947368421053,0.589041095890411,"human"
584,0.58411214953271,0,0.161290322580645,0.032258064516129,0.854460093896714,"bloomz"
586,0.85,0,0.1875,0.125,0.467836257309941,"cohere"
604,0.962406015037594,0,0.193396226415094,0.0707547169811321,0.543640897755611,"davinci"
605,0.582417582417582,0,0.131868131868132,0.021978021978022,0.541436464088398,"cohere"
606,0.840579710144927,0,0.241860465116279,0.0930232558139535,0.526682134570766,"human"
609,0.529032258064516,0.0064516129032258,0.170454545454545,0.0227272727272727,0.906666666666667,"bloomz"
615,0.808888888888889,0.00888888888888888,0.111111111111111,0.037037037037037,0.460829493087558,"cohere"
618,0.697777777777778,0.00888888888888888,0.136363636363636,0.0636363636363636,0.491071428571429,"GPT"
624,0.526315789473684,0.0037593984962406,0.021505376344086,0.193548387096774,0.547169811320755,"dolly"
630,0.733258928571429,0,0.19271948608137,0.0663811563169165,0.407158836689038,"GPT"
636,0.375,0.0104166666666667,0.037037037037037,0.037037037037037,0.9375,"bloomz"
645,0.731988472622478,0,0.164835164835165,0.0549450549450549,0.517341040462428,"cohere"
663,0.648183556405354,0,0.0301003344481605,0.0568561872909699,0.341085271317829,"dolly"
677,0.648241206030151,0,0.137254901960784,0.0294117647058823,0.532663316582915,"dolly"
679,0.805111821086262,0.00212992545260915,0.198660714285714,0.100446428571429,0.528735632183908,"human"
682,0.725714285714286,0.0114285714285714,0.0595238095238095,0.0595238095238095,0.632183908045977,"dolly"
690,0.790441176470588,0,0.165467625899281,0.0359712230215827,0.424812030075188,"cohere"
694,0.584717607973422,0,0.0701754385964912,0.0467836257309941,0.418118466898955,"dolly"
699,0.592,0,0.145161290322581,0.129032258064516,0.561752988047809,"dolly"
701,0.779069767441861,0,0.0454545454545454,0.0757575757575758,0.591715976331361,"cohere"
702,0.698224852071006,0.0177514792899408,0.0208333333333333,0.0625,0.631901840490798,"human"
715,0.948936170212766,0,0.126582278481013,0.0886075949367089,0.536170212765957,"cohere"
718,0.664,0.004,0.0111111111111111,0.0666666666666667,0.592741935483871,"human"
719,0.606060606060606,0.0151515151515152,0.0410958904109589,0.0273972602739726,0.684615384615385,"davinci"
721,0.649812734082397,0.00187265917602996,0.0456140350877193,0.0350877192982456,0.427495291902072,"human"
726,0.759336099585062,0,0.106194690265487,0.079646017699115,0.556485355648536,"cohere"
728,0.728083209509658,0,0.303225806451613,0.138709677419355,0.515648286140089,"GPT"
737,0.621076233183857,0.00224215246636771,0.0823529411764706,0.0941176470588235,0.546910755148741,"human"
740,0.718446601941748,0,0.0689655172413793,0.0431034482758621,0.48019801980198,"cohere"
755,0.582568807339449,0.00458715596330275,0.0882352941176471,0.0367647058823529,0.668202764976959,"human"
784,0.481481481481481,0,0.08,0.08,0.914634146341463,"bloomz"
791,0.648148148148148,0,0.0708661417322835,0.078740157480315,0.579439252336449,"human"
796,0.82824427480916,0.00127226463104325,0.298429319371728,0.102094240837696,0.478535353535354,"human"
800,0.603174603174603,0,0.0882352941176471,0.0294117647058823,0.688524590163934,"cohere"
814,0.725247524752475,0,0.172727272727273,0.0772727272727273,0.539800995024876,"GPT"
822,0.841269841269841,0,0.0916905444126074,0.0945558739255014,0.370639534883721,"GPT"
827,1.01013513513514,0,0.333333333333333,0.0888888888888889,0.283783783783784,"cohere"
832,0.760705289672544,0,0.111570247933884,0.0826446280991736,0.396984924623116,"cohere"
838,0.744144144144144,0.000900900900900901,0.132854578096948,0.0502692998204668,0.394316163410302,"human"
843,0.624309392265193,0,0.18,0.1,0.729281767955801,"human"
860,0.412121212121212,0,0.0812182741116751,0.0304568527918782,0.764179104477612,"bloomz"
893,0.868073878627968,0,0.164893617021277,0.0372340425531915,0.444736842105263,"cohere"
896,0.493243243243243,0.00675675675675675,0.0813953488372093,0.0232558139534884,0.815602836879433,"bloomz"
904,1.03436426116838,0.00343642611683848,0.328467153284672,0.0145985401459854,0.352739726027397,"davinci"
909,0.712541620421754,0,0.11138014527845,0.062953995157385,0.416574585635359,"GPT"
923,0.748475609756098,0.00152439024390243,0.134790528233151,0.100182149362477,0.485451761102603,"human"
934,0.634259259259259,0.0185185185185185,0.0782608695652174,0.0956521739130435,0.611374407582938,"GPT"
951,0.597222222222222,0,0.232876712328767,0.0684931506849315,0.834437086092715,"bloomz"
973,0.710526315789474,0,0.25,0.0652173913043478,0.602094240837696,"cohere"
974,0.772032902467685,0,0.189759036144578,0.0301204819277108,0.349411764705882,"GPT"
977,0.516483516483517,0.021978021978022,0.0747663551401869,0.0654205607476635,0.783333333333333,"bloomz"
986,0.564593301435407,0.00478468899521531,0.0522388059701493,0.0597014925373134,0.653658536585366,"GPT"
999,0.689024390243902,0,0.0689655172413793,0.0747126436781609,0.524390243902439,"davinci"
1004,0.559210526315789,0,0.155844155844156,0.038961038961039,0.887417218543046,"bloomz"
1019,0.739285714285714,0.0107142857142857,0.0955882352941176,0.0882352941176471,0.553191489361702,"dolly"
1030,0.75,0,0.0833333333333333,0.333333333333333,0.829268292682927,"cohere"
1039,0.866071428571429,0,0.305389221556886,0.0838323353293413,0.488095238095238,"davinci"
1054,0.932546374367622,0,0.209230769230769,0.107692307692308,0.467905405405405,"davinci"
1056,0.446327683615819,0.0112994350282486,0.0198019801980198,0.0693069306930693,0.751552795031056,"human"
1065,0.661016949152542,0.00242130750605326,0.139107611548556,0.118110236220472,0.407766990291262,"GPT"
1083,0.70446735395189,0,0.115646258503401,0.0476190476190476,0.465034965034965,"cohere"
1097,0.654069767441861,0,0.312849162011173,0.0558659217877095,0.521739130434783,"cohere"
1098,0.633102580239144,0.00125865324103209,0.133089133089133,0.0903540903540904,0.438948027551659,"human"
1103,0.517094017094017,0,0.0633802816901408,0.0915492957746479,0.566523605150215,"GPT"
1111,0.408759124087591,0,0.0125,0.0375,0.595588235294118,"dolly"
1125,0.51984126984127,0.00793650793650793,0.0875912408759124,0.0364963503649635,0.831967213114754,"bloomz"
1144,0.529411764705882,0,0.24,0.08,0.815126050420168,"bloomz"
1168,0.884615384615385,0,0.280487804878049,0.134146341463415,0.582417582417582,"GPT"
1197,1.07423580786026,0,0.26605504587156,0.073394495412844,0.493562231759657,"cohere"
1202,0.595454545454545,0,0.104,0.032,0.832558139534884,"bloomz"
1211,0.678571428571429,0,0.0566037735849057,0.141509433962264,0.620512820512821,"GPT"
1222,0.76978417266187,0.00479616306954436,0.127272727272727,0.0727272727272727,0.345238095238095,"dolly"
1238,0.52132701421801,0,0.123893805309735,0.0442477876106195,0.606060606060606,"GPT"
1242,0.832644628099174,0,0.250505050505051,0.0646464646464646,0.449064449064449,"davinci"
1249,0.83920704845815,0,0.150627615062762,0.0585774058577406,0.539823008849557,"davinci"
1255,0.646464646464647,0,0.0636942675159236,0.10828025477707,0.610169491525424,"davinci"
1258,0.646706586826347,0,0.148148148148148,0.0617283950617284,0.6,"dolly"
1259,0.698275862068966,0,0.173076923076923,0.0192307692307692,0.618181818181818,"davinci"
1291,0.747311827956989,0.0053763440860215,0.128712871287129,0.0396039603960396,0.614130434782609,"GPT"
1301,0.676312056737589,0.00283687943262411,0.117855336368235,0.0940819423368741,0.394609929078014,"human"
1311,0.757009345794392,0,0.111111111111111,0.111111111111111,0.502336448598131,"davinci"
1320,0.423913043478261,0,0,0.046875,0.802469135802469,"davinci"
1328,0.688963210702341,0,0.0507246376811594,0.101449275362319,0.62751677852349,"davinci"
1336,0.916666666666667,0,0.125,0.2625,0.41025641025641,"bloomz"
1340,0.606060606060606,0,0.16,0.02,0.847826086956522,"bloomz"
1344,0.732954545454545,0.00284090909090909,0.192708333333333,0.0833333333333333,0.601108033240997,"human"
1359,0.726027397260274,0,0.0777777777777778,0.122222222222222,0.540918163672655,"human"
1367,0.658767772511848,0,0.0666666666666667,0.108333333333333,0.58252427184466,"GPT"
1372,0.746835443037975,0,0.270440251572327,0.10062893081761,0.449367088607595,"davinci"
1390,0.656626506024096,0,0.029126213592233,0.0776699029126214,0.608433734939759,"human"
1391,0.735042735042735,0,0.231121281464531,0.0594965675057208,0.392156862745098,"dolly"
1393,0.539641943734015,0.00255754475703324,0.0967741935483871,0.118279569892473,0.573979591836735,"davinci"
1431,0.764218009478673,0,0.0949720670391061,0.0474860335195531,0.329369797859691,"dolly"
1442,0.621621621621622,0,0.117647058823529,0.0588235294117647,0.783783783783784,"bloomz"
1457,0.806451612903226,0,0.255813953488372,0.0581395348837209,0.645161290322581,"bloomz"
1470,0.667673716012085,0.00302114803625377,0.0769230769230769,0.0909090909090909,0.483282674772036,"GPT"
1471,0.754325259515571,0.00346020761245674,0.198795180722892,0.0843373493975904,0.601398601398601,"GPT"
1490,0.739130434782609,0,0.157894736842105,0.0394736842105263,0.521739130434783,"dolly"
1492,0.680921052631579,0,0.129032258064516,0.129032258064516,0.631229235880399,"dolly"
1503,0.459016393442623,0,0.0192307692307692,0.0384615384615385,0.542857142857143,"dolly"
1505,0.610655737704918,0.0245901639344262,0.0860927152317881,0.0463576158940397,0.572614107883817,"GPT"
1517,0.684444444444444,0.00444444444444444,0.107438016528926,0.0495867768595041,0.541284403669725,"dolly"
1541,0.567567567567568,0,0.217948717948718,0.0384615384615385,0.621621621621622,"cohere"
1542,0.714285714285714,0,0.197802197802198,0.010989010989011,0.833333333333333,"bloomz"
1576,0.727586206896552,0,0.157894736842105,0.0131578947368421,0.535836177474403,"dolly"
1590,0.52,0,0.0263157894736842,0.0394736842105263,0.626984126984127,"davinci"
1594,0.639204545454545,0.00568181818181818,0.0778443113772455,0.0778443113772455,0.53757225433526,"davinci"
1608,0.556149732620321,0,0.109090909090909,0.0727272727272727,0.605714285714286,"GPT"
1612,0.743801652892562,0.00275482093663911,0.170854271356784,0.0753768844221105,0.581267217630854,"human"
1614,0.802296964725185,0.0114848236259229,0.295774647887324,0.0845070422535211,0.48006509357201,"human"
1618,0.705882352941177,0,0.117647058823529,0.0588235294117647,0.866666666666667,"bloomz"
1619,0.790523690773067,0,0.144827586206897,0.117241379310345,0.435,"cohere"
1621,0.578947368421053,0,0.223404255319149,0.0212765957446809,0.878947368421053,"bloomz"
1625,0.553191489361702,0,0.235849056603774,0.00943396226415094,0.87292817679558,"bloomz"
1631,0.7475,0,0.041025641025641,0.0256410256410256,0.330808080808081,"cohere"
1635,0.725714285714286,0.0114285714285714,0.10989010989011,0.0549450549450549,0.662857142857143,"human"
1646,0.788461538461538,0,0.153846153846154,0.0769230769230769,0.843137254901961,"bloomz"
1672,0.738983050847458,0.00338983050847457,0.0738636363636364,0.0965909090909091,0.549152542372881,"GPT"
1679,0.667613636363636,0.0113636363636364,0.126315789473684,0.0947368421052632,0.548571428571429,"davinci"
1682,0.672985781990521,0.00473933649289099,0.0862068965517241,0.0431034482758621,0.591346153846154,"cohere"
1687,0.715867158671587,0.003690036900369,0.141891891891892,0.0675675675675676,0.568773234200744,"davinci"
1691,0.683333333333333,0.0333333333333333,0.0803571428571429,0.107142857142857,0.641025641025641,"dolly"
1717,0.770334928229665,0,0.100917431192661,0.0825688073394495,0.640776699029126,"dolly"
1748,0.753768844221106,0.0201005025125628,0.0588235294117647,0.0784313725490196,0.573604060913706,"cohere"
1750,0.579234972677596,0.00546448087431694,0.0930232558139535,0.0581395348837209,0.578947368421053,"cohere"
1755,0.628491620111732,0,0.156626506024096,0.0783132530120482,0.502793296089385,"cohere"
1776,0.563636363636364,0,0.102040816326531,0.0204081632653061,0.846625766871166,"bloomz"
1787,0.775590551181102,0,0.108910891089109,0.118811881188119,0.535433070866142,"cohere"
1792,0.663716814159292,0.00221238938053097,0.0947368421052632,0.105263157894737,0.528508771929825,"dolly"
1803,0.668141592920354,0,0.0672268907563025,0.0420168067226891,0.62780269058296,"human"
1804,0.677966101694915,0,0.134831460674157,0.101123595505618,0.668639053254438,"davinci"
1820,0.669565217391304,0.00133779264214046,0.11177347242921,0.0730253353204173,0.45993265993266,"human"
1822,0.709090909090909,0,0.176895306859206,0.101083032490975,0.246700507614213,"cohere"
1831,0.696428571428571,0.00446428571428571,0.101694915254237,0.0677966101694915,0.459459459459459,"cohere"
1839,0.744186046511628,0,0.105590062111801,0.0807453416149068,0.513333333333333,"davinci"
1841,0.62979683972912,0,0.115740740740741,0.0925925925925926,0.515222482435597,"GPT"
1862,0.57286432160804,0,0.217391304347826,0.0760869565217391,0.845360824742268,"bloomz"
1871,0.720512820512821,0,0.177884615384615,0.0817307692307692,0.314102564102564,"dolly"
1889,0.590697674418605,0.00930232558139534,0.0769230769230769,0.0170940170940171,0.719626168224299,"bloomz"
1895,0.648148148148148,0,0.0769230769230769,0.0769230769230769,0.677018633540373,"davinci"
1898,0.841269841269841,0,0.318181818181818,0.0454545454545454,0.904761904761905,"bloomz"
1915,0.687116564417178,0,0.116438356164384,0.0958904109589041,0.587096774193548,"GPT"
1925,0.944250871080139,0,0.0681818181818182,0.136363636363636,0.554006968641115,"davinci"
1932,0.506550218340611,0.00291120815138282,0.026615969581749,0.121673003802281,0.522658610271903,"dolly"
1950,0.633858267716535,0,0.160377358490566,0.0283018867924528,0.389763779527559,"cohere"
1957,0.689320388349515,0.00485436893203883,0.0643564356435644,0.0940594059405941,0.606965174129353,"dolly"
1976,0.53804347826087,0,0.125,0.0568181818181818,0.652694610778443,"human"
