"CERF.A1","CERF.A2","CERF.B1","CERF.B2","CERF.C1","CERF.C2","Dependency trees.longest_distance","Dependency trees.average_distance_all","freq.ratio_in_first_10","freq.ratio_in_first_100","freq.ratio_in_first_1000","freq.ratio_in_further","lengths.avg_sentence_length_without_spaces","lengths.avg_word_length_with_spaces","lengths.avg_words_per_sentence","Ratios.ratio_adverbs","Ratios.ratio_pronouns","Ratios.ratio_determiners","Ratios.ratio_conjunctions","Ratios.ratio_subconjunctions","Ratios.ratio_coconjunctions","relfreq func.ADP","relfreq func.AUX","relfreq func.DET","relfreq func.PART","relfreq func.PRON","relfreq func.OVERALL","relfreq func.INTJ","sentiment.sentiment","sentiment.formality","TTR.ttr","author"
0.801641586867305,0.094391244870041,0.0725034199726402,0.0383036935704514,0.027359781121751,0,9,2.86630578900286,0.222531293463143,0.440890125173853,0.605006954102921,0.219749652294854,124.833333333333,5.2086230876217,23.9666666666667,0.110824742268041,0.0463917525773196,0.231958762886598,0.219072164948454,0.0798969072164948,0.139175257731959,0.0675355450236967,0.0604265402843602,0.106635071090047,0.0509478672985782,0.0213270142180095,0.306872037914692,NA,15,1,0.361613351877608,"Llama"
0.801699716713881,0.0949008498583569,0.084985835694051,0.0552407932011331,0.0339943342776204,0,9,2.88677666504696,0.216642754662841,0.440459110473458,0.601147776183644,0.219512195121951,121.8,5.24246771879483,23.2333333333333,0.117333333333333,0.0533333333333333,0.229333333333333,0.208,0.072,0.136,0.0724815724815725,0.0626535626535627,0.105651105651106,0.0466830466830467,0.0245700245700246,0.312039312039312,NA,16,0.997130559540889,0.374461979913917,"Llama"
0.737762237762238,0.106643356643357,0.0681818181818182,0.0629370629370629,0.0314685314685315,0,12,3.14529062047784,0.241197183098592,0.454225352112676,0.607394366197183,0.202464788732394,122,5.15492957746479,23.6666666666667,0.14,0.09,0.253333333333333,0.146666666666667,0.02,0.126666666666667,0.106811145510836,0.0557275541795666,0.117647058823529,0.0294117647058823,0.0417956656346749,0.351393188854489,NA,16,0.97887323943662,0.436619718309859,"Llama"
0.749579831932773,0.114285714285714,0.0773109243697479,0.0605042016806723,0.0403361344537815,0.00168067226890756,12,2.70829368234156,0.198305084745763,0.433898305084746,0.566101694915254,0.255932203389831,105.206896551724,5.17118644067797,20.3448275862069,0.124590163934426,0.111475409836066,0.262295081967213,0.118032786885246,0.0295081967213115,0.0885245901639344,0.0885341074020319,0.06966618287373,0.11611030478955,0.0304789550072569,0.0493468795355588,0.354136429608128,NA,13,0.993220338983051,0.48135593220339,"Mistral"
0.726244343891403,0.101809954751131,0.0746606334841629,0.0656108597285068,0.0384615384615385,0.00226244343891402,9,2.51792421464113,0.208237986270023,0.414187643020595,0.569794050343249,0.233409610983982,105.818181818182,5.32723112128146,19.8636363636364,0.0982905982905983,0.0854700854700855,0.256410256410256,0.115384615384615,0.0213675213675214,0.094017094017094,0.0815533980582524,0.0699029126213592,0.116504854368932,0.0349514563106796,0.0388349514563107,0.341747572815534,NA,12,1,0.544622425629291,"Mistral"
0.671902268760908,0.102966841186736,0.0837696335078534,0.0383944153577661,0.0453752181500873,0.00523560209424083,8,2.7468589110582,0.238095238095238,0.428571428571429,0.55026455026455,0.255731922398589,103.866666666667,5.49559082892416,18.9,0.0854430379746835,0.069620253164557,0.212025316455696,0.151898734177215,0.0316455696202532,0.120253164556962,0.0877458396369138,0.0574886535552194,0.101361573373676,0.0181543116490166,0.0332829046898638,0.29803328290469,NA,-5,0.994708994708995,0.522045855379189,"Mistral"
0.682577565632458,0.102625298329356,0.081145584725537,0.0405727923627685,0.0548926014319809,0,9,2.87205462493378,0.23021582733813,0.436450839328537,0.606714628297362,0.211031175059952,110.7,5.30935251798561,20.95,0.128440366972477,0.100917431192661,0.201834862385321,0.142201834862385,0.055045871559633,0.0871559633027523,0.107942973523422,0.0590631364562118,0.0896130346232179,0.0224032586558045,0.044806517311609,0.323828920570265,NA,13,0.997601918465228,0.532374100719424,"Mistral"
0.594594594594595,0.135135135135135,0.100900900900901,0.045045045045045,0.0486486486486487,0.0018018018018018,11,2.99661536901583,0.236794171220401,0.408014571948998,0.573770491803279,0.242258652094718,110.62962962963,5.4408014571949,20.3333333333333,0.0540540540540541,0.0506756756756757,0.260135135135135,0.125,0.0371621621621622,0.0878378378378378,0.106811145510836,0.0510835913312693,0.119195046439628,0.0402476780185759,0.0232198142414861,0.340557275541796,NA,5,1,0.502732240437158,"Mistral"
0.689303904923599,0.110356536502547,0.0899830220713073,0.066213921901528,0.0305602716468591,0.00339558573853989,10,2.66827826491332,0.216494845360825,0.415807560137457,0.570446735395189,0.221649484536082,104.366666666667,5.37972508591065,19.4,0.110759493670886,0.110759493670886,0.193037974683544,0.177215189873418,0.0316455696202532,0.145569620253165,0.0713245997088792,0.0655021834061135,0.0887918486171761,0.0276564774381368,0.0509461426491994,0.304221251819505,NA,7,0.998281786941581,0.474226804123711,"Mistral"
0.698571428571429,0.102857142857143,0.0985714285714286,0.0514285714285714,0.0242857142857143,0.00142857142857142,10,2.74208133785755,0.24103299856528,0.437589670014347,0.579626972740316,0.246771879483501,110.878787878788,5.24964131994261,21.1212121212121,0.107142857142857,0.115384615384615,0.203296703296703,0.175824175824176,0.0521978021978022,0.123626373626374,0.0889453621346887,0.0660736975857687,0.0940279542566709,0.0266836086404066,0.0533672172808132,0.329097839898348,NA,12,0.995695839311334,0.467718794835007,"Mistral"
0.672786177105832,0.0874730021598272,0.0993520518358531,0.0626349892008639,0.0356371490280777,0.00215982721382289,12,3.03295230833826,0.222584147665581,0.438653637350706,0.581976112920738,0.233441910966341,115.697674418605,5.40173724212812,21.4186046511628,0.0845070422535211,0.0704225352112676,0.241448692152918,0.160965794768612,0.0402414486921529,0.120724346076459,0.0992217898832685,0.0603112840466926,0.116731517509728,0.014591439688716,0.0340466926070039,0.324902723735409,NA,0,NA,0.38327904451683,"Mistral"
0.663139329805996,0.111111111111111,0.126984126984127,0.0652557319223986,0.0405643738977072,0,11,2.50136304305633,0.202127659574468,0.400709219858156,0.551418439716312,0.26063829787234,92.34375,5.23936170212766,17.625,0.14041095890411,0.154109589041096,0.253424657534247,0.13013698630137,0.0410958904109589,0.089041095890411,0.0781010719754977,0.0413476263399694,0.113323124042879,0.0214395099540582,0.0689127105666156,0.32312404287902,NA,5,0.99822695035461,0.563829787234043,"GPT"
0.63531669865643,0.111324376199616,0.0748560460652591,0.0211132437619962,0.0595009596928983,0,11,2.83316684885723,0.25531914893617,0.381044487427466,0.55705996131528,0.261121856866538,102.555555555556,5.35589941972921,19.1481481481481,0.129824561403509,0.0982456140350877,0.189473684210526,0.0912280701754386,0.0350877192982456,0.056140350877193,0.120338983050847,0.0305084745762712,0.0915254237288136,0.0220338983050847,0.0474576271186441,0.313559322033898,0.00169491525423728,0,0.992263056092843,0.553191489361702,"GPT"
0.811881188118812,0.0975954738330976,0.0636492220650637,0.0480905233380481,0.0339462517680339,0.00141442715700141,9,2.74141241063466,0.225108225108225,0.435786435786436,0.587301587301587,0.232323232323232,115.612903225806,5.17171717171717,22.3548387096774,0.133333333333333,0.0453333333333333,0.237333333333333,0.221333333333333,0.0693333333333333,0.152,0.0695970695970696,0.0634920634920635,0.108669108669109,0.043956043956044,0.0207570207570207,0.306471306471306,NA,13,1,0.376623376623377,"Llama"
